t,x
0.0697433569, -0.0856151762
0.0706858347, -0.0867551432
0.0716283125, -0.0878950475
0.0725707903, -0.0890348883
0.0735132681, -0.0901746646
0.0744557459, -0.0913143757
0.0753982237, -0.0924540207
0.0763407015, -0.0935935988
0.0772831793, -0.0947331092
0.0782256571, -0.0958725509
0.0791681349, -0.0970119233
0.0801106127, -0.0981512254
0.0810530905, -0.0992904564
0.0819955683, -0.1004296156
0.0829380461, -0.1015687019
0.0838805239, -0.1027077147
0.0848230016, -0.1038466530
0.0857654794, -0.1049855161
0.0867079572, -0.1061243032
0.0876504350, -0.1072630132
0.0885929128, -0.1084016456
0.0895353906, -0.1095401993
0.0904778684, -0.1106786736
0.0914203462, -0.1118170677
0.0923628240, -0.1129553806
0.0933053018, -0.1140936117
0.0942477796, -0.1152317600
0.0951902574, -0.1163698246
0.0961327352, -0.1175078049
0.0970752130, -0.1186456999
0.0980176908, -0.1197835088
0.0989601686, -0.1209212308
0.0999026464, -0.1220588650
0.1008451242, -0.1231964106
0.1017876020, -0.1243338668
0.1027300798, -0.1254712328
0.1036725576, -0.1266085076
0.1046150354, -0.1277456906
0.1055575132, -0.1288827807
0.1064999910, -0.1300197773
0.1074424688, -0.1311566795
0.1083849465, -0.1322934864
0.1093274243, -0.1334301972
0.1102699021, -0.1345668111
0.1112123799, -0.1357033273
0.1121548577, -0.1368397448
0.1130973355, -0.1379760630
0.1140398133, -0.1391122809
0.1149822911, -0.1402483977
0.1159247689, -0.1413844127
0.1168672467, -0.1425203248
0.1178097245, -0.1436561334
0.1187522023, -0.1447918376
0.1196946801, -0.1459274366
0.1206371579, -0.1470629295
0.1215796357, -0.1481983155
0.1225221135, -0.1493335938
0.1234645913, -0.1504687635
0.1244070691, -0.1516038238
0.1253495469, -0.1527387739
0.1262920247, -0.1538736130
0.1272345025, -0.1550083402
0.1281769803, -0.1561429546
0.1291194581, -0.1572774555
0.1300619359, -0.1584118421
0.1310044137, -0.1595461134
0.1319468915, -0.1606802687
0.1328893692, -0.1618143071
0.1338318470, -0.1629482279
0.1347743248, -0.1640820301
0.1357168026, -0.1652157129
0.1366592804, -0.1663492756
0.1376017582, -0.1674827173
0.1385442360, -0.1686160371
0.1394867138, -0.1697492343
0.1404291916, -0.1708823079
0.1413716694, -0.1720152573
0.1423141472, -0.1731480814
0.1432566250, -0.1742807796
0.1441991028, -0.1754133510
0.1451415806, -0.1765457947
0.1460840584, -0.1776781100
0.1470265362, -0.1788102959
0.1479690140, -0.1799423518
0.1489114918, -0.1810742766
0.1498539696, -0.1822060697
0.1507964474, -0.1833377302
0.1517389252, -0.1844692572
0.1526814030, -0.1856006500
0.1536238808, -0.1867319077
0.1545663586, -0.1878630294
0.1555088364, -0.1889940144
0.1564513141, -0.1901248618
0.1573937919, -0.1912555708
0.1583362697, -0.1923861406
0.1592787475, -0.1935165704
0.1602212253, -0.1946468592
0.1611637031, -0.1957770063
0.1621061809, -0.1969070109
0.1630486587, -0.1980368722
0.1639911365, -0.1991665892
0.1649336143, -0.2002961612
0.1658760921, -0.2014255874
0.1668185699, -0.2025548669
0.1677610477, -0.2036839990
0.1687035255, -0.2048129827
0.1696460033, -0.2059418172
0.1705884811, -0.2070705018
0.1715309589, -0.2081990356
0.1724734367, -0.2093274178
0.1734159145, -0.2104556476
0.1743583923, -0.2115837240
0.1753008701, -0.2127116464
0.1762433479, -0.2138394139
0.1771858257, -0.2149670256
0.1781283035, -0.2160944808
0.1790707813, -0.2172217785
0.1800132591, -0.2183489181
0.1809557368, -0.2194758986
0.1818982146, -0.2206027192
0.1828406924, -0.2217293792
0.1837831702, -0.2228558777
0.1847256480, -0.2239822138
0.1856681258, -0.2251083868
0.1866106036, -0.2262343958
0.1875530814, -0.2273602400
0.1884955592, -0.2284859186
0.1894380370, -0.2296114307
0.1903805148, -0.2307367756
0.1913229926, -0.2318619524
0.1922654704, -0.2329869602
0.1932079482, -0.2341117984
0.1941504260, -0.2352364660
0.1950929038, -0.2363609622
0.1960353816, -0.2374852862
0.1969778594, -0.2386094372
0.1979203372, -0.2397334143
0.1988628150, -0.2408572168
0.1998052928, -0.2419808438
0.2007477706, -0.2431042946
0.2016902484, -0.2442275682
0.2026327262, -0.2453506638
0.2035752040, -0.2464735807
0.2045176817, -0.2475963180
0.2054601595, -0.2487188749
0.2064026373, -0.2498412506
0.2073451151, -0.2509634442
0.2082875929, -0.2520854550
0.2092300707, -0.2532072821
0.2101725485, -0.2543289247
0.2111150263, -0.2554503820
0.2120575041, -0.2565716531
0.2129999819, -0.2576927373
0.2139424597, -0.2588136337
0.2148849375, -0.2599343416
0.2158274153, -0.2610548600
0.2167698931, -0.2621751882
0.2177123709, -0.2632953253
0.2186548487, -0.2644152706
0.2195973265, -0.2655350232
0.2205398043, -0.2666545823
0.2214822821, -0.2677739471
0.2224247599, -0.2688931168
0.2233672377, -0.2700120905
0.2243097155, -0.2711308675
0.2252521933, -0.2722494469
0.2261946711, -0.2733678279
0.2271371489, -0.2744860096
0.2280796267, -0.2756039914
0.2290221044, -0.2767217723
0.2299645822, -0.2778393515
0.2309070600, -0.2789567283
0.2318495378, -0.2800739017
0.2327920156, -0.2811908711
0.2337344934, -0.2823076356
0.2346769712, -0.2834241943
0.2356194490, -0.2845405465
0.2365619268, -0.2856566913
0.2375044046, -0.2867726279
0.2384468824, -0.2878883556
0.2393893602, -0.2890038734
0.2403318380, -0.2901191807
0.2412743158, -0.2912342765
0.2422167936, -0.2923491600
0.2431592714, -0.2934638305
0.2441017492, -0.2945782872
0.2450442270, -0.2956925291
0.2459867048, -0.2968065556
0.2469291826, -0.2979203658
0.2478716604, -0.2990339588
0.2488141382, -0.3001473339
0.2497566160, -0.3012604903
0.2506990938, -0.3023734271
0.2516415716, -0.3034861436
0.2525840493, -0.3045986389
0.2535265271, -0.3057109122
0.2544690049, -0.3068229627
0.2554114827, -0.3079347896
0.2563539605, -0.3090463921
0.2572964383, -0.3101577694
0.2582389161, -0.3112689207
0.2591813939, -0.3123798451
0.2601238717, -0.3134905418
0.2610663495, -0.3146010101
0.2620088273, -0.3157112491
0.2629513051, -0.3168212580
0.2638937829, -0.3179310361
0.2648362607, -0.3190405824
0.2657787385, -0.3201498963
0.2667212163, -0.3212589768
0.2676636941, -0.3223678232
0.2686061719, -0.3234764347
0.2695486497, -0.3245848104
0.2704911275, -0.3256929497
0.2714336053, -0.3268008515
0.2723760831, -0.3279085152
0.2733185609, -0.3290159400
0.2742610387, -0.3301231249
0.2752035165, -0.3312300693
0.2761459943, -0.3323367724
0.2770884720, -0.3334432332
0.2780309498, -0.3345494510
0.2789734276, -0.3356554251
0.2799159054, -0.3367611546
0.2808583832, -0.3378666386
0.2818008610, -0.3389718764
0.2827433388, -0.3400768673
0.2836858166, -0.3411816103
0.2846282944, -0.3422861046
0.2855707722, -0.3433903496
0.2865132500, -0.3444943443
0.2874557278, -0.3455980880
0.2883982056, -0.3467015799
0.2893406834, -0.3478048191
0.2902831612, -0.3489078049
0.2912256390, -0.3500105364
0.2921681168, -0.3511130129
0.2931105946, -0.3522152336
0.2940530724, -0.3533171976
0.2949955502, -0.3544189042
0.2959380280, -0.3555203525
0.2968805058, -0.3566215417
0.2978229836, -0.3577224711
0.2987654614, -0.3588231399
0.2997079392, -0.3599235472
0.3006504169, -0.3610236922
0.3015928947, -0.3621235742
0.3025353725, -0.3632231924
0.3034778503, -0.3643225459
0.3044203281, -0.3654216339
0.3053628059, -0.3665204557
0.3063052837, -0.3676190104
0.3072477615, -0.3687172973
0.3081902393, -0.3698153156
0.3091327171, -0.3709130644
0.3100751949, -0.3720105430
0.3110176727, -0.3731077505
0.3119601505, -0.3742046863
0.3129026283, -0.3753013493
0.3138451061, -0.3763977390
0.3147875839, -0.3774938544
0.3157300617, -0.3785896948
0.3166725395, -0.3796852594
0.3176150173, -0.3807805474
0.3185574951, -0.3818755580
0.3194999729, -0.3829702903
0.3204424507, -0.3840647437
0.3213849285, -0.3851589173
0.3223274063, -0.3862528103
0.3232698841, -0.3873464219
0.3242123619, -0.3884397514
0.3251548396, -0.3895327978
0.3260973174, -0.3906255606
0.3270397952, -0.3917180387
0.3279822730, -0.3928102315
0.3289247508, -0.3939021382
0.3298672286, -0.3949937580
0.3308097064, -0.3960850900
0.3317521842, -0.3971761335
0.3326946620, -0.3982668877
0.3336371398, -0.3993573518
0.3345796176, -0.4004475250
0.3355220954, -0.4015374065
0.3364645732, -0.4026269956
0.3374070510, -0.4037162914
0.3383495288, -0.4048052931
0.3392920066, -0.4058940000
0.3402344844, -0.4069824113
0.3411769622, -0.4080705261
0.3421194400, -0.4091583437
0.3430619178, -0.4102458634
0.3440043956, -0.4113330842
0.3449468734, -0.4124200055
0.3458893512, -0.4135066264
0.3468318290, -0.4145929462
0.3477743068, -0.4156789640
0.3487167845, -0.4167646791
0.3496592623, -0.4178500906
0.3506017401, -0.4189351979
0.3515442179, -0.4200200001
0.3524866957, -0.4211044964
0.3534291735, -0.4221886861
0.3543716513, -0.4232725683
0.3553141291, -0.4243561423
0.3562566069, -0.4254394073
0.3571990847, -0.4265223625
0.3581415625, -0.4276050071
0.3590840403, -0.4286873403
0.3600265181, -0.4297693614
0.3609689959, -0.4308510695
0.3619114737, -0.4319324639
0.3628539515, -0.4330135439
0.3637964293, -0.4340943085
0.3647389071, -0.4351747571
0.3656813849, -0.4362548888
0.3666238627, -0.4373347029
0.3675663405, -0.4384141986
0.3685088183, -0.4394933751
0.3694512961, -0.4405722316
0.3703937739, -0.4416507673
0.3713362517, -0.4427289816
0.3722787295, -0.4438068735
0.3732212072, -0.4448844423
0.3741636850, -0.4459616872
0.3751061628, -0.4470386075
0.3760486406, -0.4481152023
0.3769911184, -0.4491914709
0.3779335962, -0.4502674126
0.3788760740, -0.4513430265
0.3798185518, -0.4524183118
0.3807610296, -0.4534932678
0.3817035074, -0.4545678937
0.3826459852, -0.4556421887
0.3835884630, -0.4567161520
0.3845309408, -0.4577897829
0.3854734186, -0.4588630806
0.3864158964, -0.4599360444
0.3873583742, -0.4610086733
0.3883008520, -0.4620809668
0.3892433298, -0.4631529239
0.3901858076, -0.4642245439
0.3911282854, -0.4652958261
0.3920707632, -0.4663667696
0.3930132410, -0.4674373737
0.3939557188, -0.4685076377
0.3948981966, -0.4695775607
0.3958406744, -0.4706471419
0.3967831521, -0.4717163807
0.3977256299, -0.4727852762
0.3986681077, -0.4738538276
0.3996105855, -0.4749220342
0.4005530633, -0.4759898953
0.4014955411, -0.4770574100
0.4024380189, -0.4781245775
0.4033804967, -0.4791913972
0.4043229745, -0.4802578681
0.4052654523, -0.4813239897
0.4062079301, -0.4823897610
0.4071504079, -0.4834551814
0.4080928857, -0.4845202500
0.4090353635, -0.4855849660
0.4099778413, -0.4866493288
0.4109203191, -0.4877133376
0.4118627969, -0.4887769915
0.4128052747, -0.4898402899
0.4137477525, -0.4909032319
0.4146902303, -0.4919658167
0.4156327081, -0.4930280437
0.4165751859, -0.4940899120
0.4175176637, -0.4951514209
0.4184601415, -0.4962125697
0.4194026193, -0.4972733574
0.4203450971, -0.4983337835
0.4212875748, -0.4993938471
0.4222300526, -0.5004535474
0.4231725304, -0.5015128837
0.4241150082, -0.5025718553
0.4250574860, -0.5036304613
0.4259999638, -0.5046887011
0.4269424416, -0.5057465737
0.4278849194, -0.5068040786
0.4288273972, -0.5078612148
0.4297698750, -0.5089179818
0.4307123528, -0.5099743786
0.4316548306, -0.5110304045
0.4325973084, -0.5120860589
0.4335397862, -0.5131413408
0.4344822640, -0.5141962496
0.4354247418, -0.5152507845
0.4363672196, -0.5163049447
0.4373096974, -0.5173587295
0.4382521752, -0.5184121381
0.4391946530, -0.5194651697
0.4401371308, -0.5205178237
0.4410796086, -0.5215700992
0.4420220864, -0.5226219955
0.4429645642, -0.5236735118
0.4439070420, -0.5247246474
0.4448495197, -0.5257754015
0.4457919975, -0.5268257734
0.4467344753, -0.5278757623
0.4476769531, -0.5289253674
0.4486194309, -0.5299745880
0.4495619087, -0.5310234234
0.4505043865, -0.5320718727
0.4514468643, -0.5331199353
0.4523893421, -0.5341676104
0.4533318199, -0.5352148972
0.4542742977, -0.5362617949
0.4552167755, -0.5373083029
0.4561592533, -0.5383544203
0.4571017311, -0.5394001465
0.4580442089, -0.5404454806
0.4589866867, -0.5414904220
0.4599291645, -0.5425349698
0.4608716423, -0.5435791233
0.4618141201, -0.5446228818
0.4627565979, -0.5456662445
0.4636990757, -0.5467092106
0.4646415535, -0.5477517795
0.4655840313, -0.5487939503
0.4665265091, -0.5498357224
0.4674689869, -0.5508770949
0.4684114647, -0.5519180672
0.4693539424, -0.5529586384
0.4702964202, -0.5539988079
0.4712388980, -0.5550385748
0.4721813758, -0.5560779385
0.4731238536, -0.5571168981
0.4740663314, -0.5581554531
0.4750088092, -0.5591936025
0.4759512870, -0.5602313456
0.4768937648, -0.5612686818
0.4778362426, -0.5623056103
0.4787787204, -0.5633421302
0.4797211982, -0.5643782410
0.4806636760, -0.5654139418
0.4816061538, -0.5664492319
0.4825486316, -0.5674841105
0.4834911094, -0.5685185769
0.4844335872, -0.5695526305
0.4853760650, -0.5705862703
0.4863185428, -0.5716194957
0.4872610206, -0.5726523060
0.4882034984, -0.5736847004
0.4891459762, -0.5747166782
0.4900884540, -0.5757482386
0.4910309318, -0.5767793808
0.4919734096, -0.5778101043
0.4929158873, -0.5788404081
0.4938583651, -0.5798702916
0.4948008429, -0.5808997541
0.4957433207, -0.5819287948
0.4966857985, -0.5829574129
0.4976282763, -0.5839856077
0.4985707541, -0.5850133786
0.4995132319, -0.5860407247
0.5004557097, -0.5870676453
0.5013981875, -0.5880941397
0.5023406653, -0.5891202072
0.5032831431, -0.5901458470
0.5042256209, -0.5911710584
0.5051680987, -0.5921958406
0.5061105765, -0.5932201930
0.5070530543, -0.5942441147
0.5079955321, -0.5952676051
0.5089380099, -0.5962906634
0.5098804877, -0.5973132889
0.5108229655, -0.5983354809
0.5117654433, -0.5993572386
0.5127079211, -0.6003785613
0.5136503989, -0.6013994483
0.5145928767, -0.6024198988
0.5155353545, -0.6034399122
0.5164778323, -0.6044594876
0.5174203100, -0.6054786244
0.5183627878, -0.6064973218
0.5193052656, -0.6075155791
0.5202477434, -0.6085333956
0.5211902212, -0.6095507705
0.5221326990, -0.6105677032
0.5230751768, -0.6115841928
0.5240176546, -0.6126002387
0.5249601324, -0.6136158402
0.5259026102, -0.6146309965
0.5268450880, -0.6156457069
0.5277875658, -0.6166599706
0.5287300436, -0.6176737870
0.5296725214, -0.6186871554
0.5306149992, -0.6197000749
0.5315574770, -0.6207125449
0.5324999548, -0.6217245647
0.5334424326, -0.6227361335
0.5343849104, -0.6237472507
0.5353273882, -0.6247579154
0.5362698660, -0.6257681270
0.5372123438, -0.6267778848
0.5381548216, -0.6277871880
0.5390972994, -0.6287960359
0.5400397772, -0.6298044278
0.5409822549, -0.6308123630
0.5419247327, -0.6318198408
0.5428672105, -0.6328268604
0.5438096883, -0.6338334211
0.5447521661, -0.6348395222
0.5456946439, -0.6358451631
0.5466371217, -0.6368503429
0.5475795995, -0.6378550610
0.5485220773, -0.6388593166
0.5494645551, -0.6398631091
0.5504070329, -0.6408664377
0.5513495107, -0.6418693017
0.5522919885, -0.6428717004
0.5532344663, -0.6438736331
0.5541769441, -0.6448750990
0.5551194219, -0.6458760975
0.5560618997, -0.6468766279
0.5570043775, -0.6478766894
0.5579468553, -0.6488762813
0.5588893331, -0.6498754029
0.5598318109, -0.6508740535
0.5607742887, -0.6518722324
0.5617167665, -0.6528699389
0.5626592443, -0.6538671723
0.5636017221, -0.6548639318
0.5645441999, -0.6558602168
0.5654866776, -0.6568560265
0.5664291554, -0.6578513603
0.5673716332, -0.6588462175
0.5683141110, -0.6598405972
0.5692565888, -0.6608344989
0.5701990666, -0.6618279218
0.5711415444, -0.6628208652
0.5720840222, -0.6638133285
0.5730265000, -0.6648053108
0.5739689778, -0.6657968115
0.5749114556, -0.6667878300
0.5758539334, -0.6677783654
0.5767964112, -0.6687684171
0.5777388890, -0.6697579845
0.5786813668, -0.6707470667
0.5796238446, -0.6717356631
0.5805663224, -0.6727237730
0.5815088002, -0.6737113957
0.5824512780, -0.6746985304
0.5833937558, -0.6756851766
0.5843362336, -0.6766713335
0.5852787114, -0.6776570003
0.5862211892, -0.6786421764
0.5871636670, -0.6796268612
0.5881061448, -0.6806110538
0.5890486225, -0.6815947537
0.5899911003, -0.6825779600
0.5909335781, -0.6835606722
0.5918760559, -0.6845428894
0.5928185337, -0.6855246111
0.5937610115, -0.6865058366
0.5947034893, -0.6874865650
0.5956459671, -0.6884667958
0.5965884449, -0.6894465282
0.5975309227, -0.6904257616
0.5984734005, -0.6914044953
0.5994158783, -0.6923827285
0.6003583561, -0.6933604606
0.6013008339, -0.6943376908
0.6022433117, -0.6953144186
0.6031857895, -0.6962906432
0.6041282673, -0.6972663639
0.6050707451, -0.6982415800
0.6060132229, -0.6992162909
0.6069557007, -0.7001904958
0.6078981785, -0.7011641940
0.6088406563, -0.7021373850
0.6097831341, -0.7031100679
0.6107256119, -0.7040822421
0.6116680897, -0.7050539070
0.6126105675, -0.7060250617
0.6135530452, -0.7069957057
0.6144955230, -0.7079658383
0.6154380008, -0.7089354588
0.6163804786, -0.7099045664
0.6173229564, -0.7108731605
0.6182654342, -0.7118412405
0.6192079120, -0.7128088056
0.6201503898, -0.7137758552
0.6210928676, -0.7147423885
0.6220353454, -0.7157084050
0.6229778232, -0.7166739038
0.6239203010, -0.7176388844
0.6248627788, -0.7186033461
0.6258052566, -0.7195672881
0.6267477344, -0.7205307098
0.6276902122, -0.7214936106
0.6286326900, -0.7224559897
0.6295751678, -0.7234178465
0.6305176456, -0.7243791802
0.6314601234, -0.7253399903
0.6324026012, -0.7263002760
0.6333450790, -0.7272600366
0.6342875568, -0.7282192716
0.6352300346, -0.7291779801
0.6361725124, -0.7301361616
0.6371149901, -0.7310938154
0.6380574679, -0.7320509407
0.6389999457, -0.7330075370
0.6399424235, -0.7339636035
0.6408849013, -0.7349191396
0.6418273791, -0.7358741446
0.6427698569, -0.7368286178
0.6437123347, -0.7377825586
0.6446548125, -0.7387359662
0.6455972903, -0.7396888401
0.6465397681, -0.7406411796
0.6474822459, -0.7415929839
0.6484247237, -0.7425442524
0.6493672015, -0.7434949845
0.6503096793, -0.7444451795
0.6512521571, -0.7453948367
0.6521946349, -0.7463439554
0.6531371127, -0.7472925351
0.6540795905, -0.7482405749
0.6550220683, -0.7491880743
0.6559645461, -0.7501350326
0.6569070239, -0.7510814491
0.6578495017, -0.7520273232
0.6587919795, -0.7529726542
0.6597344573, -0.7539174414
0.6606769350, -0.7548616842
0.6616194128, -0.7558053819
0.6625618906, -0.7567485338
0.6635043684, -0.7576911394
0.6644468462, -0.7586331979
0.6653893240, -0.7595747086
0.6663318018, -0.7605156710
0.6672742796, -0.7614560844
0.6682167574, -0.7623959480
0.6691592352, -0.7633352613
0.6701017130, -0.7642740236
0.6710441908, -0.7652122342
0.6719866686, -0.7661498924
0.6729291464, -0.7670869977
0.6738716242, -0.7680235494
0.6748141020, -0.7689595467
0.6757565798, -0.7698949891
0.6766990576, -0.7708298760
0.6776415354, -0.7717642065
0.6785840132, -0.7726979802
0.6795264910, -0.7736311963
0.6804689688, -0.7745638542
0.6814114466, -0.7754959532
0.6823539244, -0.7764274928
0.6832964022, -0.7773584721
0.6842388800, -0.7782888907
0.6851813577, -0.7792187478
0.6861238355, -0.7801480428
0.6870663133, -0.7810767751
0.6880087911, -0.7820049439
0.6889512689, -0.7829325487
0.6898937467, -0.7838595888
0.6908362245, -0.7847860636
0.6917787023, -0.7857119724
0.6927211801, -0.7866373145
0.6936636579, -0.7875620894
0.6946061357, -0.7884862963
0.6955486135, -0.7894099347
0.6964910913, -0.7903330039
0.6974335691, -0.7912555032
0.6983760469, -0.7921774321
0.6993185247, -0.7930987898
0.7002610025, -0.7940195757
0.7012034803, -0.7949397893
0.7021459581, -0.7958594298
0.7030884359, -0.7967784965
0.7040309137, -0.7976969890
0.7049733915, -0.7986149065
0.7059158693, -0.7995322483
0.7068583471, -0.8004490140
0.7078008249, -0.8013652027
0.7087433026, -0.8022808140
0.7096857804, -0.8031958470
0.7106282582, -0.8041103013
0.7115707360, -0.8050241762
0.7125132138, -0.8059374710
0.7134556916, -0.8068501851
0.7143981694, -0.8077623179
0.7153406472, -0.8086738687
0.7162831250, -0.8095848370
0.7172256028, -0.8104952220
0.7181680806, -0.8114050232
0.7191105584, -0.8123142398
0.7200530362, -0.8132228714
0.7209955140, -0.8141309172
0.7219379918, -0.8150383767
0.7228804696, -0.8159452491
0.7238229474, -0.8168515340
0.7247654252, -0.8177572305
0.7257079030, -0.8186623382
0.7266503808, -0.8195668564
0.7275928586, -0.8204707844
0.7285353364, -0.8213741217
0.7294778142, -0.8222768676
0.7304202920, -0.8231790215
0.7313627698, -0.8240805827
0.7323052476, -0.8249815507
0.7332477253, -0.8258819248
0.7341902031, -0.8267817044
0.7351326809, -0.8276808889
0.7360751587, -0.8285794776
0.7370176365, -0.8294774700
0.7379601143, -0.8303748654
0.7389025921, -0.8312716631
0.7398450699, -0.8321678627
0.7407875477, -0.8330634634
0.7417300255, -0.8339584646
0.7426725033, -0.8348528658
0.7436149811, -0.8357466662
0.7445574589, -0.8366398654
0.7454999367, -0.8375324626
0.7464424145, -0.8384244573
0.7473848923, -0.8393158488
0.7483273701, -0.8402066365
0.7492698479, -0.8410968199
0.7502123257, -0.8419863982
0.7511548035, -0.8428753710
0.7520972813, -0.8437637375
0.7530397591, -0.8446514972
0.7539822369, -0.8455386494
0.7549247147, -0.8464251936
0.7558671925, -0.8473111291
0.7568096702, -0.8481964553
0.7577521480, -0.8490811716
0.7586946258, -0.8499652775
0.7596371036, -0.8508487722
0.7605795814, -0.8517316552
0.7615220592, -0.8526139259
0.7624645370, -0.8534955837
0.7634070148, -0.8543766280
0.7643494926, -0.8552570581
0.7652919704, -0.8561368735
0.7662344482, -0.8570160735
0.7671769260, -0.8578946576
0.7681194038, -0.8587726251
0.7690618816, -0.8596499755
0.7700043594, -0.8605267082
0.7709468372, -0.8614028225
0.7718893150, -0.8622783178
0.7728317928, -0.8631531936
0.7737742706, -0.8640274492
0.7747167484, -0.8649010840
0.7756592262, -0.8657740975
0.7766017040, -0.8666464891
0.7775441818, -0.8675182581
0.7784866596, -0.8683894040
0.7794291374, -0.8692599261
0.7803716152, -0.8701298239
0.7813140929, -0.8709990967
0.7822565707, -0.8718677440
0.7831990485, -0.8727357652
0.7841415263, -0.8736031597
0.7850840041, -0.8744699269
0.7860264819, -0.8753360662
0.7869689597, -0.8762015770
0.7879114375, -0.8770664587
0.7888539153, -0.8779307107
0.7897963931, -0.8787943325
0.7907388709, -0.8796573234
0.7916813487, -0.8805196829
0.7926238265, -0.8813814103
0.7935663043, -0.8822425051
0.7945087821, -0.8831029667
0.7954512599, -0.8839627945
0.7963937377, -0.8848219880
0.7973362155, -0.8856805464
0.7982786933, -0.8865384693
0.7992211711, -0.8873957561
0.8001636489, -0.8882524062
0.8011061267, -0.8891084189
0.8020486045, -0.8899637938
0.8029910823, -0.8908185302
0.8039335601, -0.8916726276
0.8048760378, -0.8925260853
0.8058185156, -0.8933789028
0.8067609934, -0.8942310795
0.8077034712, -0.8950826149
0.8086459490, -0.8959335083
0.8095884268, -0.8967837591
0.8105309046, -0.8976333669
0.8114733824, -0.8984823310
0.8124158602, -0.8993306508
0.8133583380, -0.9001783258
0.8143008158, -0.9010253553
0.8152432936, -0.9018717389
0.8161857714, -0.9027174759
0.8171282492, -0.9035625658
0.8180707270, -0.9044070080
0.8190132048, -0.9052508019
0.8199556826, -0.9060939470
0.8208981604, -0.9069364426
0.8218406382, -0.9077782882
0.8227831160, -0.9086194833
0.8237255938, -0.9094600272
0.8246680716, -0.9102999194
0.8256105494, -0.9111391594
0.8265530272, -0.9119777465
0.8274955050, -0.9128156802
0.8284379828, -0.9136529599
0.8293804605, -0.9144895851
0.8303229383, -0.9153255552
0.8312654161, -0.9161608696
0.8322078939, -0.9169955278
0.8331503717, -0.9178295291
0.8340928495, -0.9186628731
0.8350353273, -0.9194955592
0.8359778051, -0.9203275868
0.8369202829, -0.9211589554
0.8378627607, -0.9219896643
0.8388052385, -0.9228197131
0.8397477163, -0.9236491011
0.8406901941, -0.9244778278
0.8416326719, -0.9253058927
0.8425751497, -0.9261332952
0.8435176275, -0.9269600347
0.8444601053, -0.9277861107
0.8454025831, -0.9286115227
0.8463450609, -0.9294362699
0.8472875387, -0.9302603520
0.8482300165, -0.9310837684
0.8491724943, -0.9319065185
0.8501149721, -0.9327286017
0.8510574499, -0.9335500175
0.8519999277, -0.9343707653
0.8529424054, -0.9351908447
0.8538848832, -0.9360102550
0.8548273610, -0.9368289956
0.8557698388, -0.9376470661
0.8567123166, -0.9384644660
0.8576547944, -0.9392811945
0.8585972722, -0.9400972513
0.8595397500, -0.9409126357
0.8604822278, -0.9417273472
0.8614247056, -0.9425413852
0.8623671834, -0.9433547493
0.8633096612, -0.9441674389
0.8642521390, -0.9449794533
0.8651946168, -0.9457907921
0.8661370946, -0.9466014548
0.8670795724, -0.9474114408
0.8680220502, -0.9482207495
0.8689645280, -0.9490293804
0.8699070058, -0.9498373330
0.8708494836, -0.9506446067
0.8717919614, -0.9514512010
0.8727344392, -0.9522571154
0.8736769170, -0.9530623492
0.8746193948, -0.9538669020
0.8755618726, -0.9546707733
0.8765043504, -0.9554739625
0.8774468281, -0.9562764690
0.8783893059, -0.9570782924
0.8793317837, -0.9578794320
0.8802742615, -0.9586798874
0.8812167393, -0.9594796580
0.8821592171, -0.9602787434
0.8831016949, -0.9610771429
0.8840441727, -0.9618748560
0.8849866505, -0.9626718822
0.8859291283, -0.9634682209
0.8868716061, -0.9642638718
0.8878140839, -0.9650588341
0.8887565617, -0.9658531074
0.8896990395, -0.9666466911
0.8906415173, -0.9674395848
0.8915839951, -0.9682317879
0.8925264729, -0.9690232998
0.8934689507, -0.9698141201
0.8944114285, -0.9706042482
0.8953539063, -0.9713936836
0.8962963841, -0.9721824257
0.8972388619, -0.9729704742
0.8981813397, -0.9737578283
0.8991238175, -0.9745444876
0.9000662953, -0.9753304517
0.9010087730, -0.9761157199
0.9019512508, -0.9769002917
0.9028937286, -0.9776841666
0.9038362064, -0.9784673442
0.9047786842, -0.9792498238
0.9057211620, -0.9800316051
0.9066636398, -0.9808126873
0.9076061176, -0.9815930701
0.9085485954, -0.9823727529
0.9094910732, -0.9831517353
0.9104335510, -0.9839300166
0.9113760288, -0.9847075964
0.9123185066, -0.9854844741
0.9132609844, -0.9862606493
0.9142034622, -0.9870361214
0.9151459400, -0.9878108900
0.9160884178, -0.9885849545
0.9170308956, -0.9893583144
0.9179733734, -0.9901309691
0.9189158512, -0.9909029183
0.9198583290, -0.9916741614
0.9208008068, -0.9924446978
0.9217432846, -0.9932145271
0.9226857624, -0.9939836487
0.9236282402, -0.9947520622
0.9245707180, -0.9955197670
0.9255131957, -0.9962867627
0.9264556735, -0.9970530487
0.9273981513, -0.9978186246
0.9283406291, -0.9985834898
0.9292831069, -0.9993476438
0.9302255847, -1.0001110862
0.9311680625, -1.0008738164
0.9321105403, -1.0016358339
0.9330530181, -1.0023971382
0.9339954959, -1.0031577289
0.9349379737, -1.0039176054
0.9358804515, -1.0046767673
0.9368229293, -1.0054352139
0.9377654071, -1.0061929450
0.9387078849, -1.0069499599
0.9396503627, -1.0077062581
0.9405928405, -1.0084618392
0.9415353183, -1.0092167026
0.9424777961, -1.0099708479
0.9434202739, -1.0107242746
0.9443627517, -1.0114769822
0.9453052295, -1.0122289702
0.9462477073, -1.0129802381
0.9471901851, -1.0137307854
0.9481326629, -1.0144806117
